INODE,X,Y,RCH_SS_m_per_day
824514,1003250,6917750,9.1688462e-06
824515,1004750,6917750,9.1331385e-06
824516,1006250,6917750,1.0811763e-05
824768,944750,6916250,4.4407802e-06
824769,946250,6916250,4.4627295e-06
824770,947750,6916250,4.4972089e-06
825059,946250,6914750,4.4204621e-06
825060,947750,6914750,4.444229e-06
825063,952250,6914750,4.383648e-06
825064,953750,6914750,4.435859e-06
826222,940250,6908750,4.4658332e-06
826518,943250,6907250,4.3883465e-06
827704,950750,6901250,4.8061347e-06
827705,952250,6901250,4.9029263e-06
827989,937250,6899750,4.4654885e-06
827990,938750,6899750,4.4987105e-06
827991,940250,6899750,4.4798362e-06
828001,955250,6899750,5.1844067e-06
828002,956750,6899750,5.275142e-06
828279,937250,6898250,4.4311241e-06
828280,938750,6898250,4.4552648e-06
828285,946250,6898250,4.5926427e-06
828286,947750,6898250,4.6296077e-06
828287,949250,6898250,4.6599125e-06
828288,950750,6898250,4.975197e-06
828289,952250,6898250,5.0848853e-06
828290,953750,6898250,5.0009539e-06
828291,955250,6898250,5.2907831e-06
828292,956750,6898250,5.3017397e-06
828293,958250,6898250,4.1499311e-06
828564,934250,6896750,4.3353598e-06
828565,935750,6896750,4.335719e-06
828566,937250,6896750,4.3409495e-06
828567,938750,6896750,4.3606137e-06
828571,947750,6896750,4.0941495e-06
828572,949250,6896750,4.5965512e-06
828573,950750,6896750,4.9391656e-06
828574,952250,6896750,5.0744457e-06
828575,953750,6896750,5.0413892e-06
828576,955250,6896750,5.2144892e-06
828577,970250,6896750,4.5006645e-06
828578,971750,6896750,4.5789843e-06
828579,973250,6896750,4.7163626e-06
828843,932750,6895250,4.2067472e-06
828844,934250,6895250,4.2694264e-06
828845,935750,6895250,4.2746997e-06
828846,937250,6895250,4.2818483e-06
828847,938750,6895250,4.2902834e-06
828850,950750,6895250,5.0659464e-06
828851,952250,6895250,5.0659464e-06
828852,953750,6895250,5.0753079e-06
828853,971750,6895250,4.422589e-06
828854,973250,6895250,4.5791785e-06
828855,974750,6895250,4.7342592e-06
829120,937250,6893750,4.2393799e-06
829124,943250,6893750,4.1973858e-06
829125,973250,6893750,4.5003053e-06
829126,974750,6893750,4.6581808e-06
829127,976250,6893750,4.7981812e-06
829392,943250,6892250,4.1016283e-06
829393,944750,6892250,4.1586459e-06
829394,947750,6892250,3.6646863e-06
829396,976250,6892250,4.7827989e-06
829397,977750,6892250,4.7409626e-06
829398,979250,6892250,4.823471e-06
829649,934250,6890750,4.1253525e-06
829650,935750,6890750,4.0861169e-06
829651,937250,6890750,4.0805271e-06
829652,938750,6890750,4.0987979e-06
829653,940250,6890750,4.0347827e-06
829654,941750,6890750,3.9842312e-06
829655,943250,6890750,3.9800998e-06
829656,946250,6890750,3.90696e-06
829657,947750,6890750,3.7678149e-06
829658,949250,6890750,3.8128412e-06
829660,980750,6890750,4.904974e-06
829907,929750,6889250,4.3063696e-06
829908,931250,6889250,4.2044121e-06
829909,932750,6889250,4.175803e-06
829910,934250,6889250,4.1409503e-06
829911,935750,6889250,4.0694986e-06
829912,937250,6889250,4.0523059e-06
829913,938750,6889250,4.0700088e-06
829914,940250,6889250,4.0098516e-06
829915,941750,6889250,3.9612187e-06
829916,944750,6889250,3.8724952e-06
829917,946250,6889250,3.7717018e-06
829918,947750,6889250,3.7663133e-06
829919,949250,6889250,3.7943694e-06
830164,923750,6887750,3.9193824e-06
830166,926750,6887750,4.314747e-06
830167,928250,6887750,4.2443376e-06
830168,929750,6887750,4.2150959e-06
830169,931250,6887750,4.166161e-06
830170,932750,6887750,4.1765215e-06
830171,934250,6887750,4.1604635e-06
830172,935750,6887750,4.062199e-06
830173,937250,6887750,4.0346604e-06
830174,938750,6887750,4.0486702e-06
830175,940250,6887750,3.9987585e-06
830176,941750,6887750,3.9595302e-06
830177,943250,6887750,3.9373367e-06
830178,944750,6887750,3.8435555e-06
830179,982250,6887750,4.7514163e-06
830418,925250,6886250,3.7295208e-06
830419,926750,6886250,4.1083822e-06
830420,928250,6886250,3.5379776e-06
830421,929750,6886250,3.647436e-06
830422,931250,6886250,4.1580065e-06
830423,932750,6886250,4.2143415e-06
830424,935750,6886250,4.1230246e-06
830425,937250,6886250,4.0897453e-06
830426,940250,6886250,3.9911502e-06
830427,941750,6886250,3.9297283e-06
830428,977750,6886250,4.8010766e-06
830429,980750,6886250,4.7903786e-06
830668,932750,6884750,4.2744409e-06
830669,937250,6884750,4.1440253e-06
830670,938750,6884750,4.1133826e-06
830671,940250,6884750,3.9110987e-06
830672,977750,6884750,4.9836244e-06
830673,979250,6884750,4.9451291e-06
830674,980750,6884750,4.9774744e-06
830675,982250,6884750,4.9030127e-06
830676,983750,6884750,4.8035768e-06
830677,985250,6884750,4.6860719e-06
830678,986750,6884750,4.6509031e-06
830911,940250,6883250,3.9011193e-06
830912,941750,6883250,3.9149209e-06
830913,979250,6883250,5.0612261e-06
830914,980750,6883250,5.1524926e-06
830915,982250,6883250,5.1501793e-06
830916,983750,6883250,5.0692729e-06
830917,985250,6883250,4.920651e-06
830918,986750,6883250,4.8339107e-06
831151,979250,6881750,5.031618e-06
831152,980750,6881750,5.1636075e-06
831153,982250,6881750,5.1143925e-06
831154,983750,6881750,4.9773453e-06
831155,985250,6881750,4.7770222e-06
831156,986750,6881750,4.7523863e-06
831157,988250,6881750,4.9361265e-06
831389,977750,6880250,4.8062998e-06
831390,979250,6880250,5.0068093e-06
831391,980750,6880250,5.1541165e-06
831392,982250,6880250,5.0586968e-06
831393,983750,6880250,4.8823854e-06
831394,985250,6880250,4.6486971e-06
831628,920750,6878750,3.9145975e-06
831629,976250,6878750,4.4675503e-06
831630,977750,6878750,4.7538088e-06
831638,989750,6878750,4.3292671e-06
831639,991250,6878750,4.3100413e-06
831640,992750,6878750,4.4614867e-06
831871,986750,6877250,4.675187e-06
831872,988250,6877250,4.6488913e-06
831873,989750,6877250,4.5226207e-06
831874,991250,6877250,4.5129073e-06
832108,988250,6875750,4.6438545e-06
832109,989750,6875750,4.4760568e-06
832110,991250,6875750,4.4988542e-06
832111,992750,6875750,4.9106784e-06
832342,982250,6874250,5.0476829e-06
832345,989750,6874250,4.4165463e-06
832346,991250,6874250,4.4637927e-06
832347,992750,6874250,4.9369028e-06
832348,994250,6874250,6.9021512e-06
832578,910250,6872750,4.8347438e-06
832579,983750,6872750,5.0963231e-06
832580,985250,6872750,4.8431716e-06
832581,986750,6872750,4.7729704e-06
832582,988250,6872750,4.5993097e-06
832583,989750,6872750,4.3323494e-06
832584,991250,6872750,4.3640985e-06
832585,992750,6872750,4.5959905e-06
832586,994250,6872750,5.3763883e-06
832587,995750,6872750,5.8191717e-06
832588,997250,6872750,6.0033144e-06
832594,1006250,6872750,5.8700607e-06
832817,910250,6871250,5.094103e-06
832818,986750,6871250,4.6971072e-06
832819,989750,6871250,4.2965339e-06
832820,991250,6871250,4.3244536e-06
832821,992750,6871250,4.3472578e-06
832822,994250,6871250,4.3051627e-06
832823,995750,6871250,4.3283908e-06
832824,997250,6871250,4.4184862e-06
832830,1006250,6871250,5.6676472e-06
832831,1007750,6871250,5.895954e-06
833055,914750,6869750,3.9861206e-06
833056,916250,6869750,3.9861206e-06
833057,988250,6869750,4.6410814e-06
833058,989750,6869750,4.3199489e-06
833059,991250,6869750,4.3698392e-06
833060,992750,6869750,4.3754576e-06
833061,994250,6869750,4.2782276e-06
833062,995750,6869750,4.2593679e-06
833069,1006250,6869750,5.6117651e-06
833070,1007750,6869750,5.740751e-06
833071,1009250,6869750,5.9754739e-06
833295,911750,6868250,3.955277e-06
833296,913250,6868250,3.9505494e-06
833297,914750,6868250,3.9843176e-06
833298,916250,6868250,4.0219793e-06
833299,919250,6868250,4.1504481e-06
833300,920750,6868250,4.2860302e-06
833301,988250,6868250,4.7561653e-06
833302,989750,6868250,4.4370299e-06
833303,991250,6868250,4.5025467e-06
833304,992750,6868250,4.4859576e-06
833305,994250,6868250,4.336423e-06
833306,995750,6868250,4.2875963e-06
833307,997250,6868250,4.3473297e-06
833309,1000250,6868250,5.6578906e-06
833310,1001750,6868250,5.7485104e-06
833314,1007750,6868250,5.604099e-06
833315,1009250,6868250,5.8953792e-06
833539,910250,6866750,4.9970959e-06
833540,911750,6866750,3.9503916e-06
833541,913250,6866750,3.9898496e-06
833542,914750,6866750,4.0301916e-06
833543,916250,6866750,4.0534842e-06
833544,917750,6866750,4.0318437e-06
833545,919250,6866750,4.1101493e-06
833546,989750,6866750,4.6210507e-06
833547,991250,6866750,4.7022518e-06
833548,992750,6866750,4.671178e-06
833549,994250,6866750,4.4864319e-06
833550,995750,6866750,4.4417575e-06
833551,997250,6866750,4.4782414e-06
833552,998750,6866750,4.8075858e-06
833553,1000250,6866750,5.0575186e-06
833559,1009250,6866750,5.1664165e-06
833785,910250,6865250,5.0905464e-06
833786,911750,6865250,4.1214798e-06
833787,913250,6865250,4.1756375e-06
833788,914750,6865250,4.1681874e-06
833789,916250,6865250,4.1578555e-06
833790,917750,6865250,4.1407634e-06
833791,919250,6865250,4.1995554e-06
833792,989750,6865250,4.7270892e-06
833793,991250,6865250,4.7752624e-06
833794,992750,6865250,4.7358185e-06
833795,994250,6865250,4.5845741e-06
833796,995750,6865250,4.5468546e-06
833797,997250,6865250,4.5572292e-06
833798,998750,6865250,4.6626715e-06
833799,1000250,6865250,4.7682356e-06
833805,1009250,6865250,4.5396268e-06
834032,910250,6863750,5.1531824e-06
834033,911750,6863750,4.3104365e-06
834034,913250,6863750,4.388864e-06
834035,914750,6863750,4.3240079e-06
834036,916250,6863750,4.2857928e-06
834037,917750,6863750,4.2986749e-06
834038,919250,6863750,4.3404466e-06
834039,920750,6863750,4.3929163e-06
834040,989750,6863750,4.8034835e-06
834041,991250,6863750,4.7932526e-06
834042,994250,6863750,4.6578575e-06
834043,997250,6863750,4.6188234e-06
834044,998750,6863750,4.7456469e-06
834045,1000250,6863750,4.8320067e-06
834051,1009250,6863750,4.3843088e-06
834278,908750,6862250,5.5229984e-06
834279,910250,6862250,4.6025502e-06
834280,911750,6862250,4.2746924e-06
834281,913250,6862250,4.302598e-06
834282,914750,6862250,4.2844349e-06
834283,916250,6862250,4.2842698e-06
834284,917750,6862250,4.3179516e-06
834285,919250,6862250,4.3681434e-06
834286,920750,6862250,4.4234653e-06
834287,997250,6862250,4.7185754e-06
834288,998750,6862250,4.6377404e-06
834289,1000250,6862250,4.6197933e-06
834290,1001750,6862250,4.6342775e-06
834294,1007750,6862250,4.4057983e-06
834295,1009250,6862250,4.3389018e-06
834523,908750,6860750,4.1514254e-06
834524,910250,6860750,4.2542592e-06
834525,913250,6860750,4.2567021e-06
834526,914750,6860750,4.2657693e-06
834527,916250,6860750,4.2860015e-06
834528,917750,6860750,4.3246259e-06
834529,997250,6860750,4.8113579e-06
834530,1000250,6860750,4.2279707e-06
834531,1001750,6860750,4.1694084e-06
834532,1003250,6860750,4.3201285e-06
834535,1007750,6860750,4.3628629e-06
834536,1009250,6860750,4.4630242e-06
834763,907250,6859250,7.1846594e-06
834764,908750,6859250,7.1846594e-06
834765,913250,6859250,4.4642097e-06
834766,914750,6859250,4.4619319e-06
834767,916250,6859250,4.449445e-06
834768,917750,6859250,4.4264611e-06
834769,919250,6859250,4.5033948e-06
834770,1000250,6859250,4.1419271e-06
834771,1001750,6859250,4.0616173e-06
834772,1003250,6859250,4.234681e-06
834775,1007750,6859250,4.4623775e-06
834776,1009250,6859250,4.6137943e-06
835002,907250,6857750,7.1846594e-06
835003,914750,6857750,4.6013574e-06
835004,916250,6857750,4.5673523e-06
835005,997250,6857750,4.737873e-06
835006,998750,6857750,4.3277801e-06
835007,1000250,6857750,4.1560525e-06
835008,1003250,6857750,4.2879556e-06
835009,1004750,6857750,4.4360095e-06
835010,1006250,6857750,4.5283109e-06
835011,1007750,6857750,4.6709838e-06
835236,905750,6856250,8.7953877e-06
835237,907250,6856250,4.4033768e-06
835238,1003250,6856250,4.4861513e-06
835239,1004750,6856250,4.6033765e-06
835240,1006250,6856250,4.6595319e-06
835242,1009250,6856250,4.9821588e-06
835469,1004750,6854750,4.7824683e-06
835470,1006250,6854750,4.7589961e-06
835471,1007750,6854750,5.0004651e-06
835472,1009250,6854750,5.1856573e-06
835699,1007750,6853250,4.935358e-06
835700,1009250,6853250,5.0628714e-06
835927,1006250,6851750,4.7769004e-06
835928,1007750,6851750,4.8151155e-06
835929,1009250,6851750,4.8558381e-06
836378,913250,6848750,4.3301652e-06
836817,910250,6845750,4.230586e-06
837025,910250,6844250,4.2033776e-06
837414,907250,6841250,3.8975413e-06
837415,908750,6841250,4.0203918e-06
837416,910250,6841250,4.1855669e-06
837417,911750,6841250,4.0954715e-06
837598,886250,6839750,3.4762902e-06
837599,887750,6839750,3.5042528e-06
837605,901250,6839750,3.3724073e-06
837606,902750,6839750,3.9602705e-06
837609,907250,6839750,3.8946027e-06
837610,908750,6839750,4.0136238e-06
837611,910250,6839750,4.1167309e-06
837612,911750,6839750,7.1846594e-06
837792,884750,6838250,4.080398e-06
837793,886250,6838250,3.6331744e-06
837794,887750,6838250,3.6505542e-06
837800,904250,6838250,3.8325561e-06
837801,907250,6838250,3.9252809e-06
837981,884750,6836750,4.4998669e-06
837982,886250,6836750,3.7827374e-06
837983,887750,6836750,3.7960076e-06
837984,889250,6836750,3.6601743e-06
838164,881750,6835250,4.7012531e-06
838165,883250,6835250,4.6342129e-06
838166,884750,6835250,4.0385112e-06
838167,886250,6835250,3.7827015e-06
838168,887750,6835250,3.7662774e-06
838169,889250,6835250,3.6374925e-06
838335,881750,6833750,4.2648567e-06
838336,883250,6833750,4.1327021e-06
838337,884750,6833750,3.9008532e-06
838338,886250,6833750,3.8103697e-06
838339,887750,6833750,3.7646823e-06
838500,881750,6832250,6.3898347e-06
838501,883250,6832250,5.8305736e-06
838502,884750,6832250,4.3929954e-06
838503,886250,6832250,3.9291967e-06
838504,887750,6832250,3.8788467e-06
838660,880250,6830750,6.4945152e-06
838661,881750,6830750,6.5227869e-06
838662,883250,6830750,6.0126904e-06
838663,884750,6830750,4.4671265e-06
838664,886250,6830750,3.9976521e-06
838665,887750,6830750,3.9525971e-06
838813,880250,6829250,4.4806839e-06
838814,881750,6829250,4.6035848e-06
838815,883250,6829250,4.5342526e-06
838816,884750,6829250,4.1155236e-06
838817,886250,6829250,3.9892243e-06
838818,887750,6829250,3.9585675e-06
838819,889250,6829250,3.8206435e-06
838959,877250,6827750,5.8392884e-06
838960,878750,6827750,5.0481785e-06
838961,880250,6827750,3.8938556e-06
838962,881750,6827750,3.9544366e-06
838963,883250,6827750,3.9979182e-06
838964,884750,6827750,4.0144714e-06
838965,886250,6827750,4.0110226e-06
838966,887750,6827750,3.9834767e-06
839103,875750,6826250,3.9727142e-06
839104,877250,6826250,4.0320306e-06
839105,878750,6826250,4.047406e-06
839106,880250,6826250,3.991775e-06
839107,881750,6826250,4.0121722e-06
839108,883250,6826250,4.0355299e-06
839109,884750,6826250,4.0596415e-06
839110,886250,6826250,4.0576801e-06
839111,887750,6826250,4.0246882e-06
839112,889250,6826250,3.8816343e-06
839252,880250,6824750,4.0145433e-06
839253,881750,6824750,4.025514e-06
839254,883250,6824750,4.0426426e-06
839255,884750,6824750,4.0663158e-06
839256,886250,6824750,4.0732707e-06
839257,887750,6824750,4.039855e-06
839390,871250,6823250,3.8745648e-06
839391,872750,6823250,3.9294482e-06
839397,883250,6823250,4.0395817e-06
839398,884750,6823250,4.0579384e-06
839399,886250,6823250,4.0757423e-06
839400,887750,6823250,4.0403506e-06
839532,869750,6821750,4.027519e-06
839533,871250,6821750,4.0602231e-06
839534,872750,6821750,4.104179e-06
839535,874250,6821750,3.9810484e-06
839538,886250,6821750,3.9815873e-06
839539,887750,6821750,3.9597817e-06
839670,869750,6820250,4.1348003e-06
839671,871250,6820250,4.1876647e-06
839672,872750,6820250,4.2105048e-06
839673,874250,6820250,4.0461846e-06
839674,875750,6820250,3.926129e-06
839805,869750,6818750,4.1720095e-06
839806,871250,6818750,4.1862781e-06
839807,872750,6818750,4.1541125e-06
839808,874250,6818750,4.0069417e-06
839809,875750,6818750,3.9085121e-06
839940,869750,6817250,4.2405081e-06
839941,871250,6817250,4.2332513e-06
839942,872750,6817250,4.1737267e-06
839943,874250,6817250,4.0432533e-06
839944,875750,6817250,3.9629217e-06
839945,877250,6817250,3.9249076e-06
840074,869750,6815750,4.3399077e-06
840075,871250,6815750,4.3398645e-06
840076,872750,6815750,4.2932866e-06
840077,874250,6815750,4.1926942e-06
840078,875750,6815750,4.1400162e-06
840208,869750,6814250,4.4732692e-06
840209,871250,6814250,4.366455e-06
840210,872750,6814250,4.3319255e-06
840211,874250,6814250,4.2634774e-06
840212,875750,6814250,4.2293213e-06
840213,877250,6814250,4.2190331e-06
840341,869750,6812750,4.5571433e-06
840342,871250,6812750,4.3423579e-06
840343,872750,6812750,4.3127784e-06
840344,874250,6812750,4.270008e-06
840345,875750,6812750,4.2349757e-06
840471,865250,6811250,4.4011426e-06
840472,866750,6811250,5.6790491e-06
840473,868250,6811250,5.6627114e-06
840474,869750,6811250,4.5358333e-06
840475,871250,6811250,4.4380931e-06
840476,872750,6811250,4.4188887e-06
840477,874250,6811250,4.4036283e-06
840478,875750,6811250,4.3711752e-06
840479,877250,6811250,4.3259984e-06
840601,860750,6809750,3.8816129e-06
840602,862250,6809750,3.9945126e-06
840603,863750,6809750,4.0812456e-06
840604,865250,6809750,4.1605067e-06
840605,866750,6809750,4.2094916e-06
840606,868250,6809750,4.3883897e-06
840607,869750,6809750,4.5754209e-06
840608,871250,6809750,4.5716274e-06
840609,872750,6809750,4.5726188e-06
840610,874250,6809750,4.5934112e-06
840611,875750,6809750,4.5731431e-06
840612,877250,6809750,4.523828e-06
840733,859250,6808250,3.8810667e-06
840734,860750,6808250,3.9820256e-06
840735,862250,6808250,4.0472337e-06
840736,863750,6808250,4.0276555e-06
840737,865250,6808250,4.0286754e-06
840738,866750,6808250,4.1034677e-06
840739,868250,6808250,4.2910019e-06
840740,869750,6808250,4.5445699e-06
840741,871250,6808250,4.5592697e-06
840742,872750,6808250,4.5726833e-06
840743,874250,6808250,4.5876491e-06
840744,875750,6808250,4.5870961e-06
840860,859250,6806750,3.9907691e-06
840861,860750,6806750,4.1098551e-06
840862,862250,6806750,4.1279386e-06
840863,863750,6806750,4.0038526e-06
840864,865250,6806750,3.9351312e-06
840865,866750,6806750,4.0260961e-06
840866,868250,6806750,4.2382162e-06
840867,869750,6806750,4.5074971e-06
840868,871250,6806750,4.5352085e-06
840869,872750,6806750,4.552006e-06
840870,874250,6806750,4.5455831e-06
840871,875750,6806750,4.5602901e-06
840872,877250,6806750,4.5518768e-06
840983,859250,6805250,4.1737267e-06
840984,860750,6805250,4.312139e-06
840985,862250,6805250,4.2980355e-06
840986,863750,6805250,4.1047251e-06
840987,865250,6805250,3.9992401e-06
840988,866750,6805250,4.0935815e-06
840989,868250,6805250,4.2922161e-06
840990,869750,6805250,4.5243596e-06
840991,872750,6805250,4.5804572e-06
840992,874250,6805250,4.6907203e-06
840993,875750,6805250,4.7177705e-06
840994,877250,6805250,4.6885934e-06
841104,860750,6803750,5.0345493e-06
841105,862250,6803750,4.4203257e-06
841106,863750,6803750,4.2039237e-06
841108,871250,6803750,4.5145957e-06
841109,872750,6803750,4.6085779e-06
841110,874250,6803750,4.8247502e-06
841111,875750,6803750,4.8654656e-06
841112,877250,6803750,4.8148427e-06
841221,860750,6802250,6.37941e-06
